,mag,mag,mag,mag,mag,mag,mag,mag,mag,mag,,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,,,
,Jmag (1.22u),Hmag (1.63u),Kmag (2.19u),3.4u,4.6u,5.8u,8u,12u,22u,24u,,J (1.22u),H (1.63u),K (2.19u),3.6u flux,4.5u flux,5.8u flux,9u flux,12u flux,18u flux,25u flux,60u flux,65u flux,90u flux,100u flux,140u flux,160u flux,8.28u,12.13u,14.65,21.34,,,class
,13.876,13.053,12.863,,,,,,,,,,,,0.00318,0.00337,0.00414,0.00783,,,0.0067085,,,,,,,,,,,,,Post- AGB
,15.383,14.336,13.153,,,,,,,,,,,,0.0114,0.0131,0.0242,0.0505,,,0.27195,,,,,,,,,,,,,Post- AGB
,15.64,14.875,14.019,,,,,,,,,,,,0.00342,0.00414,0.00493,0.00625,,,0.005572,,,,,,,,,,,,,Post- AGB
,14.784,14.858,14.797,,,,,,,,,,,,0.000318,0.000193,0.000117,0.000197,,,0.013385,,,,,,,,,,,,,Post- AGB
,13.103,12.273,12.102,,,,,,,,,,,,0.0055,0.00374,0.00288,0.00412,,,0.0018805,,,,,,,,,,,,,Post- AGB
,16.493,16.366,15.726,,,,,,,,,,,,0.000351,0.000597,0.000442,0.00123,,,0.058495,,,,,,,,,,,,,Post- AGB
,15.855,15.841,15.563,,,,,,,,,,,,0.000284,0.00021,0.000194,0.000239,,,0.001129,,,,,,,,,,,,,Post- AGB
,12.217,11.291,10.963,,,,,,,,,,,,0.015,0.00912,0.00707,0.0053,,,0.002535,,,,,,,,,,,,,Post- AGB
,16.82,16.146,15.763,,,,,,,,,,,,,,,0.00124,,,0.0023915,,,,,,,,,,,,,Post- AGB
,16.062,15.776,15.555,,,,,,,,,,,,,,0.00381,0.00962,,,0.023595,,0.291,,,,,,,,,,,Post- AGB
,12.281,11.43,11.138,,,,,,,,,,,,0.0139,0.0135,0.0171,0.04154,,,0.075385,,,,,,,,,,,,,Post- AGB
,14.539,14.366,14.103,,,,,,,,,,,,0.00099,0.000807,0.000613,0.000678,,,0.01733,,,,,,,,,,,,,Post- AGB
,15.196,14.448,13.788,,,,,,,,,,,,,0.000907,0.00174,0.0118,,,0.031425,,0.432,,,,,,,,,,,Post- AGB
,12.093,11.228,10.903,,,,,,,,,,,,0.0155,0.0108,0.00789,0.00607,,,0.0032955,,,,,,,,,,,,,Post- AGB
,15.2,15.299,15.332,,,,,,,,,,,,0.000196,0.000131,0.000088,0.000274,,,0.01668,,,,,,,,,,,,,Post- AGB
,12.361,11.414,11.034,,,,,,,,,,,,0.0152,0.0106,0.00853,0.00662,,,0.003856,,,,,,,,,,,,,Post- AGB
,13.903,13.989,14.061,,,,,,,,,,,,0.000682,0.000433,0.000272,0.000132,,,0.0024185,,,,,,,,,,,,,Post- AGB
,16.405,16.418,15.398,,,,,,,,,,,,0.000606,0.000791,0.000973,0.00264,,,0.024605,,,,,,,,,,,,,Post- AGB
,13.77,12.962,12.559,,,,,,,,,,,,0.00754,0.00839,0.00943,0.0111,,,0.0065985,,,,,,,,,,,,,Post- AGB
,13.615,13.685,13.744,,,,,,,,,,,,0.000958,0.000597,0.000363,0.000228,,,0.008492,,,,,,,,,,,,,Post- AGB
,12.241,11.285,10.953,,,,,,,,,,,,0.0135,0.00747,0.0059,0.00494,,,0.0030685,,,,,,,,,,,,,Post- AGB
,16.264,16.274,,,,,,,,,,,,,0.000117,0.000104,0.000057,0.000168,,,0.002345,,,,,,,,,,,,,Post- AGB
,17.013,16.06,15.273,,,,,,,,,,,,,0.00115,0.00608,0.0183,,,0.1059,,1.282,,,,,,,,,,,Post- AGB
,12.542,11.581,11.33,,,,,,,,,,,,0.00966,0.0054,0.00405,0.00276,,,0.001546,,,,,,,,,,,,,Post- AGB
,15.707,15.727,15.713,,,,,,,,,,,,0.00016,0.00014,0.000183,0.000393,,,0.023855,,,,,,,,,,,,,Post- AGB
,14.771,14.635,14.497,,,,,,,,,,,,0.000448,0.0003,0.000344,0.000762,,,0.059055,,,,,,,,,,,,,Post- AGB
,10.566,9.562,9.153,,,,,,,,,,,,0.0788,0.0477,0.039,0.0311,,,0.01361,,,,,,,,,,,,,Post- AGB
,15.091,15.105,15.256,,,,,,,,,,,,0.000237,0.00017,0.000153,0.000393,,,0.010445,,,,,,,,,,,,,Post- AGB
,15.357,14.636,14.183,,,,,,,,,,,,,,0.0014,0.00619,,,0.02579,,0.2387,,,,,,,,,,,Post- AGB
,14.849,14.853,,,,,,,,,,,,,0.000327,0.000246,0.000212,0.000428,,,0.028275,,,,,,,,,,,,,Post- AGB
,13.729,12.872,12.67,,,,,,,,,,,,0.00267,0.00162,0.00114,0.000853,,,0.001045,,,,,,,,,,,,,Post- AGB
,,,14.898,,,,,,,,,,,,0.00226,0.00146,0.00695,0.0165,,,0.2121,,,,,,,,,,,,,Post- AGB
,16.701,15.767,14.507,,,,,,,,,,,,0.00376,0.00561,0.0072,0.0096,,,0.062885,,,,,,,,,,,,,Post- AGB
,15.47,14.951,13.774,,,,,,,,,,,,0.00849,0.0138,0.0161,0.0208,,,0.01551,,,,,,,,,,,,,Post- AGB
,14.291,14.355,14.392,,,,,,,,,,,,0.000498,0.000356,0.000243,0.000217,,,0.004801,,,,,,,,,,,,,Post- AGB
,14.646,14.722,14.709,,,,,,,,,,,,0.000357,0.000227,0.000178,0.000114,,,0.0026515,,,,,,,,,,,,,Post- AGB
,12.562,11.654,11.374,,,,,,,,,,,,0.0102,0.0055,0.00445,0.00369,,,0.001907,,,,,,,,,,,,,Post- AGB
,14.126,13.232,12.797,,,,,,,,,,,,,,0.0026,0.00674,,,0.023325,,0.5355,,,,,,,,,,,Post- AGB
,15.683,15.59,15.133,,,,,,,,,,,,,,0.00631,0.0169,,,0.17165,,2.083,,,,,,,,,,,Post- AGB
,12.563,11.51,11.093,,,,,,,,,,,,0.0132,0.00843,0.00645,0.00486,,,0.0027835,,,,,,,,,,,,,Post- AGB
,12.902,12.117,11.632,,,,,,,,,,,,0.01063,0.008868,0.0081,0.006851,,,0.0037545,,,,,,,,,,,,,Post- AGB
,14.238,13.997,13.755,,,,,,,,,,,,0.00189,0.0015,0.00141,0.00119,,,0.023405,,,,,,,,,,,,,Post- AGB
,13.278,12.432,12.15,,,,,,,,,,,,0.005,0.00334,0.00268,0.00577,,,0.005181,,,,,,,,,,,,,Post- AGB
,,,15.541,,,,,,,,,,,,0.00355,0.00667,0.0101,0.0182,,,0.020795,,,,,,,,,,,,,Post- AGB
,15.117,14.243,13.177,,,,,,,,,,,,0.00994,0.0121,0.0229,0.0688,,,0.9344,,,,,,,,,,,,,Post- AGB
,12.102,11.168,10.78,,,,,,,,,,,,0.0166,0.00955,0.00745,0.00483,,,0.00205,,,,,,,,,,,,,Post- AGB
,15.673,14.546,13.3,,,,,,,,,,,,0.0056,0.00724,0.00903,0.0148,,,0.071715,,,,,,,,,,,,,Post- AGB
,10.577,9.419,8.941,,,,,,,,,,,,0.108,0.0842,0.0728,0.0771,,,0.070605,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,,0.00255,0.00319,,,0.0054585,,0.2117,,,,,,,,,,,Post- AGB
,12.65,11.72,11.45,,,,,,,,,,,,0.01,0.00626,0.00481,0.00512,,,0.0027465,,,,,,,,,,,,,Post- AGB
,14.968,15.048,15.084,,,,,,,,,,,,0.000265,0.000181,0.000122,0.000206,,,0.0065525,,,,,,,,,,,,,Post- AGB
,13.577,12.602,12.365,,,,,,,,,,,,0.00446,0.00284,0.00228,0.00224,,,0.0013065,,,,,,,,,,,,,Post- AGB
,12.532,11.582,11.213,,,,,,,,,,,,0.0126,0.00848,0.00655,0.00567,,,0.0033865,,,,,,,,,,,,,Post- AGB
,15.018,14.837,14.816,,,,,,,,,,,,0.000493,0.000776,0.00254,0.00746,,,0.1907,,,,,,,,,,,,,Post- AGB
,12.237,11.265,10.936,,,,,,,,,,,,0.0151,0.00847,0.00656,0.00447,,,0.002082,,,,,,,,,,,,,Post- AGB
,16.115,15.552,15.053,,,,,,,,,,,,,0.000251,0.00032,0.00167,,,0.004873,,,,,,,,,,,,,Post- AGB
,15.564,14.975,14.103,,,,,,,,,,,,0.00469,0.00374,0.0145,0.0394,,,0.781,,,,,,,,,,,,,Post- AGB
,12.338,11.369,11.037,,,,,,,,,,,,0.0143,0.0094,0.00704,0.00579,,,0.0041245,,,,,,,,,,,,,Post- AGB
,15.59,15.545,15.239,,,,,,,,,,,,0.000197,,0.000196,0.00049,,,0.027055,,,,,,,,,,,,,Post- AGB
,12.581,11.528,11.143,,,,,,,,,,,,0.0132,0.00753,0.00612,0.00501,,,0.003153,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,,0.000844,0.00117,,,0.001901,,,,,,,,,,,,,Post- AGB
,16.262,16.115,15.874,,,,,,,,,,,,0.000751,0.00134,0.00253,0.00652,,,0.026115,,,,,,,,,,,,,Post- AGB
,13.441,12.235,11.825,,,,,,,,,,,,0.007445,0.00508,0.004014,0.00437,,,0.0032675,,,,,,,,,,,,,Post- AGB
,13.325,12.451,12.163,,,,,,,,,,,,0.00442,0.00243,0.00178,0.00139,,,0.000868,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,0.00125,,0.00321,,,0.00904,,,,,,,,,,,,,Post- AGB
,14.153,13.239,12.207,,,,,,,,,,,,0.0187,0.0232,0.025,0.0286,,,0.025635,,,,,,,,,,,,,Post- AGB
,12.654,11.562,11.309,,,,,,,,,,,,0.0109,0.0069,0.00529,0.0037,,,0.0015785,,,,,,,,,,,,,Post- AGB
,12.49,12.471,12.506,,,,,,,,,,,,0.00305,0.002,0.0013,0.000778,,,0.00331,,,,,,,,,,,,,Post- AGB
,12.58,11.578,11.292,,,,,,,,,,,,0.0103,0.00599,0.00479,0.00331,,,0.0016015,,,,,,,,,,,,,Post- AGB
,16.328,15.94,15.473,,,,,,,,,,,,0.000771,0.000579,0.00377,0.0098,,,0.02656,,,,,,,,,,,,,Post- AGB
,12.11,11.149,10.869,,,,,,,,,,,,0.0158,0.0103,0.00782,0.0071,,,0.0042475,,,,,,,,,,,,,Post- AGB
,15.883,14.78,13.815,,,,,,,,,,,,0.00156,0.00183,0.00319,0.0202,,,0.080485,,1.71,,,,,,,,,,,Post- AGB
,13.211,13.267,13.249,,,,,,,,,,,,0.00145,0.000969,0.000581,0.000381,,,0.004195,,,,,,,,,,,,,Post- AGB
,17.137,16.152,15.3,,,,,,,,,,,,0.00205,0.00261,0.0107,0.0259,,,0.3152,,,,,,,,,,,,,Post- AGB
,12.113,11.157,10.819,,,,,,,,,,,,0.0166,0.0104,0.00777,0.00518,,,0.012435,,,,,,,,,,,,,Post- AGB
,,15.313,13.116,,,,,,,,,,,,0.0243,0.0505,0.0662,0.078,,,0.0426,,,,,,,,,,,,,Post- AGB
,14.05,13.187,12.964,,,,,,,,,,,,0.00258,0.00197,0.00175,0.00263,,,0.0020435,,,,,,,,,,,,,Post- AGB
,13.909,13.171,12.022,,,,,,,,,,,,0.0195,0.0231,0.0351,0.0697,,,1.8545,,,,,,,,,,,,,Post- AGB
,12.879,11.638,11.006,,,,,,,,,,,,0.0244,0.0148,0.0115,0.00984,,,0.0044565,,,,,,,,,,,,,Post- AGB
,14.598,14.637,14.639,,,,,,,,,,,,0.000419,0.000282,0.000194,0.000153,,,0.007789,,,,,,,,,,,,,Post- AGB
,11.64,10.718,10.266,,,,,,,,,,,,0.0686,0.0769,0.0857,0.091,,,0.045785,,,,,,,,,,,,,Post- AGB
,13.742,12.939,12.678,,,,,,,,,,,,0.00284,0.00177,0.00144,0.00119,,,0.0019885,,,,,,,,,,,,,Post- AGB
,12.257,11.294,10.951,,,,,,,,,,,,0.0157,0.0106,0.00828,0.00699,,,0.0052585,,,,,,,,,,,,,Post- AGB
,14.269,,14.222,,,,,,,,,,,,0.000558,0.000388,0.000428,0.00102,,,0.103165,,,,,,,,,,,,,Post- AGB
,14.745,14.91,14.911,,,,,,,,,,,,0.000364,0.00024,0.000198,0.000253,,,0.005538,,,,,,,,,,,,,Post- AGB
,14.671,14.669,14.607,,,,,,,,,,,,0.000453,0.000371,0.000277,0.0016,,,0.1358,,,,,,,,,,,,,Post- AGB
,15.008,14.883,14.652,,,,,,,,,,,,0.000615,0.000508,0.00037,0.000329,,,0.001452,,,,,,,,,,,,,Post- AGB
,15.369,14.537,12.945,,,,,,,,,,,,0.0254,0.0562,0.0948,0.179,,,0.56145,,,,,,,,,,,,,Post- AGB
,14.582,14.758,14.717,,,,,,,,,,,,0.000331,0.00022,0.000145,0.000158,,,0.003402,,,,,,,,,,,,,Post- AGB
,15.564,,15.957,,,,,,,,,,,,0.000161,0.000103,,0.000559,,,0.022055,,,,,,,,,,,,,Post- AGB
,15.257,15.415,15.301,,,,,,,,,,,,0.000281,0.000238,0.000297,0.000726,,,0.038245,,,,,,,,,,,,,Post- AGB
,12.7,11.728,11.363,,,,,,,,,,,,0.00998,0.00666,0.00554,0.00991,,,0.017985,,,,,,,,,,,,,Post- AGB
,15.566,15.161,14.073,,,,,,,,,,,,0.00351,0.00553,0.0144,0.0434,,,0.3083,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0018,0.0025,0.00584,0.0175,,,0.08974,,0.2182,,,,,,,,,,,Post- AGB
,16.908,15.997,15.811,,,,,,,,,,,,0.000765,0.000604,0.00367,0.0103,,,0.055865,,0.3306,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.00678,0.00823,0.0103,0.0194,,,0.078825,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,,0.0029,0.00206,,,0.003757,,,,,,,,,,,,,Post- AGB
,14.809,14.776,14.887,,,,,,,,,,,,0.000362,0.000245,0.000225,0.000257,,,0.004128,,,,,,,,,,,,,Post- AGB
,13.626,13.434,13.237,,,,,,,,,,,,0.00231,0.00194,0.00145,0.00201,,,0.002808,,,,,,,,,,,,,Post- AGB
,15.107,14.493,13.533,,,,,,,,,,,,0.011,0.0169,0.0324,0.0551,,,0.64565,,7.651,,,,,,,,,,,Post- AGB
,15.142,15.189,,,,,,,,,,,,,0.000236,0.000154,0.000126,0.000308,,,0.04134,,,,,,,,,,,,,Post- AGB
,14.623,14.114,13.981,,,,,,,,,,,,0.000819,0.000518,0.000311,0.000241,,,0.002096,,,,,,,,,,,,,Post- AGB
,16.863,16.314,15.095,,,,,,,,,,,,0.00151,0.0021,0.00383,0.00604,,,0.03493,,,,,,,,,,,,,Post- AGB
,14.998,15.039,14.907,,,,,,,,,,,,0.000325,0.000276,0.00055,0.00184,,,0.06856,,,,,,,,,,,,,Post- AGB
,13.285,12.585,12.358,,,,,,,,,,,,0.00368,0.00197,0.00138,0.00119,,,0.063535,,,,,,,,,,,,,Post- AGB
,10.293,9.258,8.887,,,,,,,,,,,,0.112,0.061,0.0498,0.0318,,,0.020785,,,,,,,,,,,,,Post- AGB
,13.316,13.328,13.346,,,,,,,,,,,,0.00133,0.000833,0.000521,0.000388,,,0.007928,,,,,,,,,,,,,Post- AGB
,13.322,12.303,11.928,,,,,,,,,,,,0.00623,0.00453,0.00357,0.00281,,,0.001244,,,,,,,,,,,,,Post- AGB
,10.138,9.249,8.781,,,,,,,,,,,,0.133,0.103,0.07844,0.07511,,,0.0706,,,,,,,,,,,,,Post- AGB
,14.421,14.526,14.521,,,,,,,,,,,,0.000452,0.000321,0.000205,0.000335,,,0.02591,,,,,,,,,,,,,Post- AGB
,12.81,12.007,11.648,,,,,,,,,,,,0.0165,0.0189,0.0228,0.0264,,,0.01683,,,,,,,,,,,,,Post- AGB
,13.313,13.331,13.308,,,,,,,,,,,,0.00133,0.000882,0.000601,0.000425,,,0.020025,,,,,,,,,,,,,Post- AGB
,13.797,13.859,13.911,,,,,,,,,,,,0.000791,0.000514,0.000411,0.000535,,,0.018825,,,,,,,,,,,,,Post- AGB
,13.228,12.277,11.937,,,,,,,,,,,,0.00923,0.00878,0.00907,0.0106,,,0.006816,,,,,,,,,,,,,Post- AGB
,15.887,15.881,,,,,,,,,,,,,0.000141,0.000082,,0.000144,,,0.0069975,,,,,,,,,,,,,Post- AGB
,15.21,15.288,15.331,,,,,,,,,,,,0.000231,0.000145,0.000123,0.000248,,,0.0092635,,,,,,,,,,,,,Post- AGB
,16.441,15.428,14.288,,,,,,,,,,,,0.0037,0.00402,0.00755,0.0133,,,0.3302,,3.062,,,,,,,,,,,Post- AGB
,15.35,15.548,15.458,,,,,,,,,,,,0.000177,0.00012,0.000101,0.000136,,,0.01121,,,,,,,,,,,,,Post- AGB
,12.417,11.436,11.138,,,,,,,,,,,,0.013,0.00751,0.0061,0.0045,,,0.0025775,,,,,,,,,,,,,Post- AGB
,12.612,12.626,12.538,,,,,,,,,,,,0.00266,0.00175,0.0012,0.000768,,,0.012115,,,,,,,,,,,,,Post- AGB
,10.571,9.62,9.199,,,,,,,,,,,,0.0781,0.0425,0.0339,0.0225,,,0.0092445,,,,,,,,,,,,,Post- AGB
,11.028,10.117,9.809,,,,,,,,,,,,0.0409,0.0229,0.0171,0.0106,,,0.004537,,,,,,,,,,,,,Post- AGB
,16.698,15.51,13.842,,,,,,,,,,,,0.00685,0.0108,0.0165,0.0276,,,0.1203,,,,,,,,,,,,,Post- AGB
,14.346,14.336,14.311,,,,,,,,,,,,0.000613,0.000477,0.000426,0.000959,,,0.020055,,,,,,,,,,,,,Post- AGB
,13.701,13.045,12.561,,,,,,,,,,,,,,0.00165,0.00269,,,0.0030345,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.00538,0.00662,0.00811,0.0108,,,0.018805,,,,,,,,,,,,,Post- AGB
,15.13,15.137,15.199,,,,,,,,,,,,0.000291,0.000218,0.000153,0.000247,,,0.006265,,,,,,,,,,,,,Post- AGB
,15.607,14.987,14.124,,,,,,,,,,,,0.00243,0.00266,0.00302,0.00306,,,0.007762,,,,,,,,,,,,,Post- AGB
,12.481,11.574,11.279,,,,,,,,,,,,0.0105,0.00612,0.00451,0.00274,,,0.001379,,,,,,,,,,,,,Post- AGB
,12.547,11.547,11.204,,,,,,,,,,,,0.0118,0.00798,0.00618,0.00461,,,0.0020965,,,,,,,,,,,,,Post- AGB
,12.364,11.441,11.136,,,,,,,,,,,,0.0117,0.00654,0.00522,0.00402,,,0.001928,,,,,,,,,,,,,Post- AGB
,11.992,11.956,11.943,,,,,,,,,,,,0.00463,0.00309,0.00207,0.00114,,,0.0096345,,,,,,,,,,,,,Post- AGB
,14.72,14.737,14.862,,,,,,,,,,,,0.000339,0.000234,0.000236,0.000526,,,0.033665,,,,,,,,,,,,,Post- AGB
,12.873,12.037,11.608,,,,,,,,,,,,0.0183,0.0192,0.0216,0.0254,,,0.016015,,,,,,,,,,,,,Post- AGB
,12.958,12.168,11.933,,,,,,,,,,,,0.0114,0.0148,0.0188,0.0286,,,0.02314,,,,,,,,,,,,,Post- AGB
,16.435,15.712,15.002,,,,,,,,,,,,,0.0011,0.0103,0.0267,,,0.15225,,,,,,,,,,,,,Post- AGB
,15.253,14.601,13.595,,,,,,,,,,,,0.00483,0.0056,0.0061,0.00693,,,0.0053755,,,,,,,,,,,,,Post- AGB
,14.535,14.197,14.07,,,,,,,,,,,,0.000726,0.000529,0.000406,0.00098,,,0.0010385,,,,,,,,,,,,,Post- AGB
,14.311,13.565,13.096,,,,,,,,,,,,,,0.00175,0.00508,,,0.01518,,0.342,,,,,,,,,,,Post- AGB
,15.632,14.934,,,,,,,,,,,,,0.00536,0.00602,0.0199,0.0494,,,0.73155,,4.079,,,,,,,,,,,Post- AGB
,15.782,15.5,,,,,,,,,,,,,0.00232,0.0029,0.008,0.0279,,,0.1433,,,,,,,,,,,,,Post- AGB
,14.443,13.765,13.623,,,,,,,,,,,,0.00106,0.000665,0.000506,0.000448,,,0.0011475,,,,,,,,,,,,,Post- AGB
,15.458,15.562,15.535,,,,,,,,,,,,0.000177,0.000124,0.00013,0.000184,,,0.0050635,,,,,,,,,,,,,Post- AGB
,13.665,13.479,13.452,,,,,,,,,,,,0.00111,0.000797,0.000569,0.000399,,,0.002966,,,,,,,,,,,,,Post- AGB
,12.28,11.347,11.041,,,,,,,,,,,,0.0126,0.00753,0.00567,0.00399,,,0.0017805,,,,,,,,,,,,,Post- AGB
,15.995,15.258,14.342,,,,,,,,,,,,0.00219,0.00348,0.00801,0.0173,,,0.10725,,0.7089,,,,,,,,,,,Post- AGB
,12.501,11.583,11.272,,,,,,,,,,,,0.0107,0.00628,0.00505,0.00454,,,0.00247,,,,,,,,,,,,,Post- AGB
,11.657,10.646,10.238,,,,,,,,,,,,0.0275,0.0166,0.0127,0.00815,,,0.003651,,,,,,,,,,,,,Post- AGB
,12.264,11.321,10.98,,,,,,,,,,,,0.0154,0.00962,0.00766,0.00594,,,0.0031545,,,,,,,,,,,,,Post- AGB
,16.081,16.222,16.06,,,,,,,,,,,,0.000119,0.000082,,0.000107,,,0.0019565,,,,,,,,,,,,,Post- AGB
,12.571,11.675,11.393,,,,,,,,,,,,0.011,0.0076,0.00581,0.00487,,,0.0022785,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0012,0.000837,0.00591,0.0169,,,0.100645,,,,,,,,,,,,,Post- AGB
,12.793,11.843,11.617,,,,,,,,,,,,0.00798,0.00491,0.00373,0.00323,,,0.001297,,,,,,,,,,,,,Post- AGB
,14.864,14.892,14.915,,,,,,,,,,,,0.000341,0.000217,0.000146,0.000114,,,0.0020335,,,,,,,,,,,,,Post- AGB
,11.903,11.018,10.819,,,,,,,,,,,,0.0179,0.0158,0.0179,0.0471,,,0.1318,,,,,,,,,,,,,Post- AGB
,16.371,15.795,15.374,,,,,,,,,,,,,0.000613,0.00648,0.0192,,,0.1043,,3.122,,,,,,,,,,,Post- AGB
,13.823,13.37,12.931,,,,,,,,,,,,0.0114,0.0159,0.0197,0.0247,,,0.01687,,,,,,,,,,,,,Post- AGB
,12.216,11.345,10.977,,,,,,,,,,,,0.0143,0.0096,0.00719,0.00554,,,0.002505,,,,,,,,,,,,,Post- AGB
,15.209,15.215,15.132,,,,,,,,,,,,0.000374,0.000304,0.000249,0.00015,,,0.002301,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,,0.000115,0.000106,,,0.004554,,,,,,,,,,,,,Post- AGB
,12.417,11.423,11.077,,,,,,,,,,,,0.013,0.00789,0.00617,0.00442,,,0.002234,,,,,,,,,,,,,Post- AGB
,13.475,13.531,13.545,,,,,,,,,,,,0.00104,0.000663,0.000437,0.00019,,,0.001657,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0155,0.0199,0.0262,0.038,,,0.095475,,1.332,,,,,,,,,,,Post- AGB
,15.757,15.155,14.623,,,,,,,,,,,,0.00171,0.00177,0.0055,0.02,,,0.091045,,,,,,,,,,,,,Post- AGB
,16.136,14.782,12.713,,,,,,,,,,,,0.0304,0.0544,0.0842,0.169,,,0.67695,,,,,,,,,,,,,Post- AGB
,12.599,11.938,11.723,,,,,,,,,,,,0.00946,0.00889,0.00835,0.00761,,,0.004673,,,,,,,,,,,,,Post- AGB
,11.691,10.735,10.411,,,,,,,,,,,,0.0232,0.0146,0.0111,0.00797,,,0.003282,,,,,,,,,,,,,Post- AGB
,12.268,11.323,10.996,,,,,,,,,,,,0.0131,0.00735,0.00587,0.00696,,,0.01025,,,,,,,,,,,,,Post- AGB
,12.609,11.714,11.43,,,,,,,,,,,,0.00872,0.00497,0.00367,0.00399,,,0.0024195,,,,,,,,,,,,,Post- AGB
,15.422,14.52,14.373,,,,,,,,,,,,,0.000489,0.00145,0.00438,,,0.019735,,0.2582,,,,,,,,,,,Post- AGB
,14.956,14.957,14.949,,,,,,,,,,,,0.000288,0.000164,0.000135,0.000141,,,0.004559,,,,,,,,,,,,,Post- AGB
,12.586,11.646,11.342,,,,,,,,,,,,0.0108,0.00755,0.00574,0.00442,,,0.0019585,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,0.000608,0.00335,0.0102,,,0.1635,,0.8794,,,,,,,,,,,Post- AGB
,12.256,11.275,10.995,,,,,,,,,,,,0.0136,0.00911,0.00728,0.0052,,,0.0023375,,,,,,,,,,,,,Post- AGB
,15.136,14.975,14.704,,,,,,,,,,,,0.000552,0.0005,0.000301,0.000258,,,0.002339,,,,,,,,,,,,,Post- AGB
,12.946,11.865,11.52,,,,,,,,,,,,0.00938,0.00619,0.00506,0.0049,,,0.003251,,,,,,,,,,,,,Post- AGB
,12.187,11.286,10.962,,,,,,,,,,,,0.0131,0.00874,0.00684,0.0056,,,0.0032235,,,,,,,,,,,,,Post- AGB
,16.559,15.894,15.314,,,,,,,,,,,,,0.000817,0.00481,0.0104,,,0.048085,,0.7162,,,,,,,,,,,Post- AGB
,13.057,12.15,11.91,,,,,,,,,,,,0.00561,0.00346,0.00267,0.00438,,,0.0071515,,,,,,,,,,,,,Post- AGB
,13.188,12.324,12.065,,,,,,,,,,,,0.00509,0.00325,0.00275,0.00227,,,0.0009755,,,,,,,,,,,,,Post- AGB
,17.079,16.177,14.553,,,,,,,,,,,,0.00236,0.00362,0.00858,0.0194,,,0.6671,,3.855,,,,,,,,,,,Post- AGB
,12.458,11.459,11.07,,,,,,,,,,,,0.0121,0.00772,0.00575,0.00549,,,0.002808,,,,,,,,,,,,,Post- AGB
,17.393,15.717,13.696,,,,,,,,,,,,0.0143,0.024,0.0348,0.0455,,,0.043295,,,,,,,,,,,,,Post- AGB
,12.212,11.342,10.956,,,,,,,,,,,,0.0145,0.00988,0.00762,0.00635,,,0.0033895,,,,,,,,,,,,,Post- AGB
,13.949,13.999,14.065,,,,,,,,,,,,0.000628,0.000427,0.000291,0.000204,,,0.0090385,,,,,,,,,,,,,Post- AGB
,16.027,15.226,,,,,,,,,,,,,0.0133,0.0233,0.035,0.0494,,,0.086095,,,,,,,,,,,,,Post- AGB
,14.329,14.442,14.446,,,,,,,,,,,,0.000434,0.000278,0.000172,0.00012,,,0.001866,,,,,,,,,,,,,Post- AGB
,12.408,11.41,11.068,,,,,,,,,,,,0.0126,0.00752,0.00589,0.00431,,,0.002567,,,,,,,,,,,,,Post- AGB
,14.679,13.87,13.386,,,,,,,,,,,,,0.00142,0.00271,0.0104,,,0.028695,,0.3707,,,,,,,,,,,Post- AGB
,14.823,14.872,14.718,,,,,,,,,,,,0.000733,0.000664,0.000501,0.000395,,,0.00241,,,,,,,,,,,,,Post- AGB
,14.567,13.662,13.31,,,,,,,,,,,,0.00356,0.00407,0.00523,0.00681,,,0.004573,,,,,,,,,,,,,Post- AGB
,14.989,14.813,14.589,,,,,,,,,,,,0.000502,0.000377,0.000263,0.00021,,,0.0063415,,,,,,,,,,,,,Post- AGB
,15.771,15.248,13.916,,,,,,,,,,,,0.0099,0.0166,0.0307,0.0485,,,0.34065,,3.181,,,,,,,,,,,Post- AGB
,15.956,14.512,13.339,,,,,,,,,,,,0.00727,0.0101,0.0135,0.0175,,,0.01362,,,,,,,,,,,,,Post- AGB
,12.496,11.626,11.323,,,,,,,,,,,,0.0102,0.008,0.00595,0.00554,,,0.0023495,,,,,,,,,,,,,Post- AGB
,13.476,12.657,12.409,,,,,,,,,,,,0.00341,0.002,0.00146,0.000751,,,0.0007765,,,,,,,,,,,,,Post- AGB
,14.759,14.422,14.219,,,,,,,,,,,,0.000783,0.000595,0.000496,0.000424,,,0.0048945,,,,,,,,,,,,,Post- AGB
,12.39,11.433,11.104,,,,,,,,,,,,0.0126,0.00837,0.00637,0.00477,,,0.0021555,,,,,,,,,,,,,Post- AGB
